ID,Title,Type,Date,Topics,ProductionYear
ld1-1643399756728-1643399801895-0,"Strattons, G.W.M. Nutt and Minnie Warren",National Portrait Gallery,"1860s, 1870","Chain, Singer, Neckwear, Person with dwarfism, Headdresses, Jewelry, Dress accessories, Person with a disability, Design, Bracelet, Column, Bowtie, Neckties, Veil, Entertainers, Musicians, Women, Necklace, Architecture, Interior decoration, Portraits, Educators, Headgear, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399801827-0,"Strattons, G.W.M. Nutt and Minnie Warren (wedding party)",National Portrait Gallery,"1860s, 1870","Chain, Singer, Neckwear, Person with dwarfism, Jewelry, Dress accessories, Home Furnishings, Person with a disability, Design, Chairs, Column, Bowtie, Seating, Curtain, Neckties, Veil, Entertainers, Musicians, Women, Architecture, Interior decoration, Portraits, Educators, Furnishings, Headgear, Arts & Culture, Costume, Education and Scholarship",1860.0
ld1-1643399756728-1643399801896-0,"Strattons, G.W.M. Nutt and Minnie Warren",National Portrait Gallery,"1860s, 1870","Chain, Singer, Neckwear, Person with dwarfism, Headdresses, Jewelry, Dress accessories, Person with a disability, Design, Bracelet, Column, Bowtie, Neckties, Veil, Entertainers, Musicians, Women, Necklace, Architecture, Interior decoration, Portraits, Educators, Headgear, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399800951-0,"Strattons, G.W.M. Nutt and Minnie Warren (wedding party)",National Portrait Gallery,"1860s, 1870","Chain, Singer, Person with dwarfism, Jewelry, Dress accessories, Home Furnishings, Flowers, Person with a disability, Design, Chairs, Column, Seating, Curtain, Veil, Entertainers, Musicians, Women, Architecture, Interior decoration, Portraits, Educators, Furnishings, Headgear, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399799537-0,Phineas T. Barnum and Ernestine de Faiber,National Portrait Gallery,"1860s, 1870","Wheel, Neckwear, Jewelry, Dress accessories, Headdresses, Home Furnishings, Shoes, Flowers, Design, Circus owner, Curtain, Museum Administrator, Neckties, Entertainers, Women, Architecture, Interior decoration, Footwear, Ballet, Portraits, Bow, Costume and dress, Showman, Dancer, Headgear, Crown, Arts & Culture, Costume, Men, Education and Scholarship",1860.0
ld1-1643399756728-1643399798082-0,Henry Wadsworth Longfellow,National Portrait Gallery,"1860s, 1870","Social Welfare and Reform, Chain, Neckwear, Writers, Jewelry, Dress accessories, Reformers, Design, Abolitionists, Staffs (Sticks, canes, etc.), Translator, Social reformer, Walking stick, Neckties, Librarian, Top hat, Literature, Interior decoration, Playwright, Portraits, Facial Hair, Educators, Headgear, Civil rights activist, Arts & Culture, Costume, Muttonchops, Men, Linguists, Hats, Education and Scholarship, Poets",1860.0
ld1-1643399756728-1643399799536-0,Phineas T. Barnum and Ernestine de Faiber,National Portrait Gallery,"1860s, 1870","Wheel, Neckwear, Jewelry, Dress accessories, Headdresses, Home Furnishings, Shoes, Flowers, Design, Circus owner, Curtain, Museum Administrator, Neckties, Entertainers, Women, Architecture, Interior decoration, Footwear, Ballet, Portraits, Bow, Costume and dress, Showman, Dancer, Headgear, Crown, Arts & Culture, Costume, Men, Education and Scholarship",1860.0
ld1-1643399756728-1643399799571-0,Phineas T. Barnum and Ernestine de Faiber,National Portrait Gallery,"1860s, 1870","Neckwear, Jewelry, Dress accessories, Headdresses, Home Furnishings, Shoes, Flowers, Design, Circus owner, Curtain, Museum Administrator, Neckties, Entertainers, Women, Architecture, Interior decoration, Footwear, Ballet, Portraits, Bow, Costume and dress, Showman, Dancer, Headgear, Crown, Arts & Culture, Costume, Men, Education and Scholarship",1860.0
ld1-1643399756728-1643399797733-0,John Gibbs Gilbert and Lester Wallack,National Portrait Gallery,"1860s, 1870","Writers, Jewelry, Design, Weapons, Column, Stage actor, Entertainers, Rifle, Theater manager, Literature, Architecture, Interior decoration, Playwright, Outerwear, Religion, Crucifix, Portraits, Firearms, Headgear, Pendant, Arts & Culture, Actors and actresses, Costume, Men, Cloaks, Hats",1860.0
ld1-1643399756728-1643399799570-0,Phineas T. Barnum and Ernestine de Faiber,National Portrait Gallery,"1860s, 1870","Wheel, Neckwear, Jewelry, Dress accessories, Headdresses, Home Furnishings, Shoes, Flowers, Design, Circus owner, Curtain, Museum Administrator, Neckties, Entertainers, Women, Architecture, Interior decoration, Footwear, Ballet, Portraits, Bow, Costume and dress, Showman, Dancer, Headgear, Crown, Arts & Culture, Costume, Men, Education and Scholarship",1860.0
ld1-1643399756728-1643399799534-0,Phineas T. Barnum and Ernestine de Faiber,National Portrait Gallery,"1860s, 1870","Wheel, Neckwear, Jewelry, Dress accessories, Headdresses, Home Furnishings, Shoes, Flowers, Design, Circus owner, Curtain, Museum Administrator, Neckties, Entertainers, Women, Interior decoration, Footwear, Ballet, Portraits, Bow, Costume and dress, Showman, Dancer, Headgear, Crown, Arts & Culture, Costume, Men, Education and Scholarship",1860.0
ld1-1643399756728-1643399797658-0,Charles Fisher,National Portrait Gallery,"1860s, 1870","Glove, Neckwear, Interior decoration, Dress accessories, Portraits, Home Furnishings, Furnishings, Headgear, Design, Chairs, Arts & Culture, Actors and actresses, Seating, Costume, Men, Neckties, Hats, Entertainers, Musicians",1860.0
ld1-1643399756728-1643399797691-0,Edwin Forrest,National Portrait Gallery,"1860s, 1870","Theater manager, Interior decoration, Mustaches, Jewelry, Goatee, Portraits, Home Furnishings, Facial Hair, Furnishings, Design, Pendant, Arts & Culture, Actors and actresses, Costume, Men, Stage actor, Entertainers",1860.0
ld1-1643399756728-1643399797533-0,William Davidge,National Portrait Gallery,"1860s, 1870","Neckwear, Interior decoration, Dress accessories, Portraits, Home Furnishings, Furnishings, Design, Chairs, Arts & Culture, Actors and actresses, Seating, Costume, Tablecloth, Comedian, Men, Neckties, Tables, Entertainers",1860.0
ld1-1643399756728-1643399797692-0,Edwin Forrest,National Portrait Gallery,"1860s, 1870","Theater manager, Interior decoration, Mustaches, Jewelry, Goatee, Portraits, Facial Hair, Design, Pendant, Arts & Culture, Actors and actresses, Costume, Men, Stage actor, Entertainers",1860.0
ld1-1643399756728-1643399802237-0,Charles Fisher,National Portrait Gallery,"1860s, 1870","Neckwear, Interior decoration, Dress accessories, Portraits, Home Furnishings, Furnishings, Design, Chairs, Arts & Culture, Actors and actresses, Seating, Costume, Men, Neckties, Entertainers, Musicians",1860.0
ld1-1643399756728-1643399798772-0,George Wilkes,National Portrait Gallery,"1860s, 1870","Neckwear, Literature, Writers, Newspaper publisher, Interior decoration, Newspaper editor, Mustaches, Dress accessories, Portraits, Facial Hair, Design, Bowtie, Arts & Culture, Costume, Muttonchops, Men, Neckties, Journalism, Journalism and Media",1860.0
ld1-1643399756728-1643399797531-0,Edward L. Davenport,National Portrait Gallery,"1860s, 1870","Chain, Neckwear, Theater manager, Interior decoration, Jewelry, Dress accessories, Portraits, Home Furnishings, Furnishings, Design, Chairs, Arts & Culture, Actors and actresses, Costume, Seating, Men, Neckties, Stage actor, Entertainers",1860.0
ld1-1643399756728-1643399797657-0,Charles Fisher,National Portrait Gallery,"1860s, 1870","Glove, Neckwear, Interior decoration, Dress accessories, Portraits, Home Furnishings, Furnishings, Headgear, Design, Chairs, Arts & Culture, Actors and actresses, Seating, Costume, Men, Neckties, Hats, Entertainers, Musicians",1860.0
ld1-1643399756728-1643399797532-0,William Davidge,National Portrait Gallery,"1860s, 1870","Neckwear, Interior decoration, Dress accessories, Portraits, Home Furnishings, Furnishings, Design, Chairs, Arts & Culture, Actors and actresses, Seating, Costume, Tablecloth, Comedian, Men, Neckties, Tables, Entertainers",1860.0
ld1-1643399756728-1643399797534-0,William Davidge,National Portrait Gallery,"1860s, 1870","Neckwear, Interior decoration, Dress accessories, Portraits, Home Furnishings, Furnishings, Design, Chairs, Arts & Culture, Actors and actresses, Seating, Costume, Tablecloth, Comedian, Men, Neckties, Tables, Entertainers",1860.0
ld1-1643399756728-1643399803059-0,Thomas B. Thorpe,National Portrait Gallery,"1860s, 1870","Neckwear, Art, Literature, Writers, Interior decoration, Mustaches, Dress accessories, Portraits, Facial Hair, Design, Portraitist, Arts & Culture, Costume, Muttonchops, Men, Neckties, Humorist, Artists",1860.0
ld1-1643399756728-1643399797694-0,Edwin Forrest,National Portrait Gallery,"1860s, 1870","Neckwear, Glove, Theater manager, Interior decoration, Mustaches, Jewelry, Dress accessories, Goatee, Portraits, Facial Hair, Headgear, Brooch, Design, Arts & Culture, Actors and actresses, Costume, Men, Neckties, Stage actor, Hats, Entertainers",1860.0
ld1-1643399756728-1643399797660-0,Charles Fisher,National Portrait Gallery,"1860s, 1870","Glove, Neckwear, Interior decoration, Dress accessories, Portraits, Home Furnishings, Furnishings, Design, Chairs, Arts & Culture, Actors and actresses, Seating, Costume, Men, Neckties, Entertainers, Musicians",1860.0
ld1-1643399756728-1643399802235-0,Charles Fisher,National Portrait Gallery,1860,"Neckwear, Interior decoration, Dress accessories, Portraits, Home Furnishings, Furnishings, Design, Chairs, Arts & Culture, Actors and actresses, Seating, Costume, Men, Neckties, Entertainers, Musicians",1860.0
ld1-1643399756728-1643399797530-1,Edward L. Davenport,National Portrait Gallery,"1860s, 1870","Chain, Neckwear, Theater manager, Architecture, Interior decoration, Jewelry, Dress accessories, Portraits, Home Furnishings, Design, Column, Bowtie, Arts & Culture, Actors and actresses, Costume, Men, Neckties, Stage actor, Drape, Entertainers",1860.0
ld1-1643399756728-1643399797694-1,Edwin Forrest,National Portrait Gallery,"1860s, 1870","Neckwear, Glove, Theater manager, Interior decoration, Mustaches, Jewelry, Dress accessories, Goatee, Portraits, Facial Hair, Headgear, Brooch, Design, Arts & Culture, Actors and actresses, Costume, Men, Neckties, Stage actor, Hats, Entertainers",1860.0
ld1-1643399756728-1643399797655-0,Charles Fisher,National Portrait Gallery,"1860s, 1870","Neckwear, Glove, Interior decoration, Dress accessories, Portraits, Home Furnishings, Furnishings, Headgear, Design, Chairs, Arts & Culture, Actors and actresses, Seating, Costume, Men, Neckties, Hats, Entertainers, Musicians",1860.0
ld1-1643399756728-1643399797659-0,Charles Fisher,National Portrait Gallery,"1860s, 1870","Glove, Neckwear, Interior decoration, Dress accessories, Portraits, Home Furnishings, Furnishings, Headgear, Design, Chairs, Arts & Culture, Actors and actresses, Seating, Costume, Men, Neckties, Hats, Entertainers, Musicians",1860.0
ld1-1643399756728-1643399802238-0,Charles Fisher,National Portrait Gallery,1860,"Neckwear, Interior decoration, Dress accessories, Portraits, Home Furnishings, Furnishings, Design, Chairs, Arts & Culture, Actors and actresses, Seating, Costume, Men, Neckties, Entertainers, Musicians",1860.0
ld1-1643399756728-1643399764009-1,American Royalty,National Portrait Gallery,1900,"Legislators, Writers, Dress accessories, Ambassador, History, Eyeglasses, Printed Material, Design, Public officers, Diplomats, Literature, Congressmen, Newspaper publisher, Government, Diplomacy, Interior decoration, Newspaper editor, Portraits, Lawyers, Board of Education, Pince-nez, Speaker of the House, Arts & Culture, Costume, Men, Senators, Administrators, Politics, Law and Crime, Education and Scholarship, Journalism and Media",1900.0
ld1-1643399756728-1643399803105-0,Kate Wilson Denin,National Portrait Gallery,"1860s, 1870","Women, Interior decoration, Jewelry, Portraits, Home Furnishings, Furnishings, Design, Chairs, Arts & Culture, Actors and actresses, Costume, Seating, Comedian, Braided hair, Entertainers, Hairstyle",1860.0
ld1-1643399756728-1643399806421-1,Ong Pa Tong Ga,National Portrait Gallery,1830,"Social Welfare and Reform, Chief, Robe, Dress accessories, Native American leader, Reformers, Symbols & Motifs, Native American orator, Social reformer, Orator, Diplomats, Native American diplomat, Printing, Government, Diplomacy, Portraits, Peace activist, Fur trim, Arts & Culture, Peace medal, Costume, Men, Education and Scholarship, Politics, Medal",1830.0
ld1-1643399887910-1643399947486-1,Cup,"Cooper Hewitt, Smithsonian Design Museum","1800s, 1900",,1800.0
ld1-1643399887910-1643399947487-1,Creamer,"Cooper Hewitt, Smithsonian Design Museum","1800s, 1900",,1800.0
ld1-1643399887910-1643399947485-1,Saucer,"Cooper Hewitt, Smithsonian Design Museum","1800s, 1900",,1800.0
ld1-1643399887910-1643399947486-0,Saucer,"Cooper Hewitt, Smithsonian Design Museum","1800s, 1900",,1800.0
ld1-1643399887910-1643399946341-0,Vase,"Cooper Hewitt, Smithsonian Design Museum","1900s, 1890",,1900.0
ld1-1643399887910-1643399962829-1,Box,"Cooper Hewitt, Smithsonian Design Museum","1900s, 1870",,1900.0
ld1-1643399887910-1643399962830-0,Scent flask,"Cooper Hewitt, Smithsonian Design Museum","1880s, 1870",,1880.0
ld1-1643399756728-1643399800953-0,Charles and Lavinia Stratton,National Portrait Gallery,"1860s, 1870","Women, Neckwear, Person with dwarfism, Architecture, Interior decoration, Jewelry, Dress accessories, Portraits, Person with a disability, Educators, Design, Bracelet, Column, Bowtie, Arts & Culture, Costume, Neckties, Education and Scholarship, Entertainers",1860.0
ld1-1643399756728-1643399800403-0,Thomas Nast,National Portrait Gallery,"1860s, 1870","Neckwear, Art, Cartoonist, Government, Diplomacy, Interior decoration, Mustaches, Dress accessories, Portraits, Facial Hair, Consul, US Consul, Design, Arts & Culture, Illustrator, Costume, Men, Neckties, Politics, Handkerchief, Diplomats, Artists",1860.0
ld1-1643399756728-1643399798661-0,Henry T. Tuckerman,National Portrait Gallery,"1860s, 1870","Neckwear, Literary critic, Writers, Mustaches, Dress accessories, Home Furnishings, Biographer, Design, Chairs, Seating, Neckties, Tables, Literature, Interior decoration, Essayist, Portraits, Facial Hair, Furnishings, Travel writer, Arts & Culture, Costume, Tablecloth, Men, Poets, Beards",1860.0
ld1-1643399756728-1643399802015-0,Lester Wallack,National Portrait Gallery,"1860s, 1870","Chain, Theater manager, Literature, Writers, Interior decoration, Playwright, Mustaches, Jewelry, Portraits, Home Furnishings, Facial Hair, Furnishings, Design, Chairs, Arts & Culture, Actors and actresses, Costume, Seating, Men, Stage actor, Entertainers",1860.0
ld1-1643399756728-1643399802013-1,Lester Wallack,National Portrait Gallery,"1860s, 1870","Chain, Theater manager, Literature, Writers, Interior decoration, Playwright, Mustaches, Jewelry, Portraits, Home Furnishings, Facial Hair, Furnishings, Design, Chairs, Arts & Culture, Actors and actresses, Costume, Seating, Men, Stage actor, Entertainers",1860.0
ld1-1643399756728-1643399801880-0,Felix Darley,National Portrait Gallery,"1860s, 1870","Glove, Neckwear, Art, Painters, Interior decoration, Mustaches, Dress accessories, Portraits, Home Furnishings, Facial Hair, Furnishings, Design, Gloves, Chairs, Staffs (Sticks, canes, etc.), Arts & Culture, Illustrator, Seating, Costume, Walking stick, Men, Neckties, Artists",1860.0
ld1-1643399756728-1643399799533-0,Phineas T. Barnum,National Portrait Gallery,"1860s, 1870","Chain, Neckwear, Books and reading, Interior decoration, Jewelry, Dress accessories, Portraits, Home Furnishings, Showman, Furnishings, Printed Material, Design, Circus owner, Chairs, Arts & Culture, Costume, Seating, Tablecloth, Men, Museum Administrator, Neckties, Tables, Education and Scholarship, Entertainers",1860.0
ld1-1643399756728-1643399798732-0,Alfred Waud,National Portrait Gallery,"1860s, 1870","Art, Interior decoration, Footwear, Mustaches, Portraits, Home Furnishings, Facial Hair, Shoes, Furnishings, Headgear, Printed Material, Design, Arts & Culture, Illustrator, Costume, Men, Tables, Hats, Baggage & Luggage, Artists, Beards",1860.0
ld1-1643399756728-1643399800402-0,Thomas Nast,National Portrait Gallery,"1860s, 1870","Neckwear, Art, Cartoonist, Government, Diplomacy, Interior decoration, Mustaches, Dress accessories, Portraits, Facial Hair, Consul, US Consul, Design, Arts & Culture, Illustrator, Costume, Men, Neckties, Politics, Handkerchief, Diplomats, Artists",1860.0
